YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2014,2014-2019,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,3.3,,,,
2014,2014-2019,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,12.040000000000001,13.424999999999999,20.37142857142857,8.33142857142857,
2014,2014-2019,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,3.88,,3.175,-0.7050000000000001,
2014,2014-2019,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,17.77,,,,
2014,2014-2019,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,8.2,,7.1000000000000005,-1.0999999999999988,
2014,2014-2019,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,30.7,,55.0,24.3,
2014,2014-2019,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,22.84,32.25,37.74444444444444,14.90444444444444,
2014,2014-2019,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,8.98,11.53,18.9875,10.0075,
2014,2014-2019,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,32.93,,38.9,5.969999999999999,
2014,2014-2019,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,26.360000000000003,38.7,42.95,16.59,
2014,2014-2019,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,2.45,,,,
2014,2014-2019,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,23.979999999999997,,,,
2014,2014-2019,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,11.040000000000001,,,,
2014,2014-2019,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,23.72,16.1,35.025,11.305,
2014,2014-2019,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,20.07,25.3,39.63,19.560000000000002,
2015,2014-2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.67,12.924999999999999,13.1375,2.4674999999999994,
2015,2014-2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,11.239999999999998,19.5125,25.8375,14.5975,
2015,2014-2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.29,,,,
2015,2014-2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.48,17.28,19.36,3.879999999999999,
2015,2014-2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,12.77,21.2125,69.47999999999999,56.709999999999994,
2015,2014-2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,12.86,18.900000000000002,17.955555555555556,5.095555555555556,
2015,2014-2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,16.68,19.94,23.05,6.370000000000001,
2015,2014-2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,9.61,12.416666666666666,15.2,5.59,
2015,2014-2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,29.7,36.63,40.559999999999995,10.859999999999996,
2015,2014-2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,3.96,,8.25,4.29,
2015,2014-2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,17.830000000000002,18.939999999999998,28.05,10.219999999999999,
2015,2014-2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,20.02,20.09,31.77,11.75,
2015,2014-2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.4799999999999995,9.61,12.59,6.11,
2015,2014-2019,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,14.05,25.233333333333334,22.57,8.52,
2015,2014-2019,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,24.95,,,,
2015,2014-2019,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,12.86,17.5,,,
2015,2014-2019,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,11.629999999999999,10.975,13.7375,2.1075000000000017,
2015,2014-2019,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,14.2,10.775,,,
2015,2014-2019,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,20.21,22.5,17.61,-2.6000000000000014,
2015,2014-2019,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,2.5,,,,
2015,2014-2019,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,14.3875,16.3375,31.857142857142858,17.46964285714286,
2015,2014-2019,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,4.4399999999999995,,4.133333333333334,-0.30666666666666575,
2015,2014-2019,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,14.540000000000001,,,,
2015,2014-2019,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,7.81,10.0,13.2,5.39,
2015,2014-2019,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,33.489999999999995,,52.0,18.510000000000005,
2015,2014-2019,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,21.48,32.4875,37.96666666666667,16.486666666666668,
2015,2014-2019,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.110000000000001,13.0875,20.45,11.339999999999998,
2015,2014-2019,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,32.660000000000004,,48.225,15.564999999999998,
2015,2014-2019,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,27.51,33.650000000000006,47.8875,20.3775,
2015,2014-2019,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,2.1,,,,
2015,2014-2019,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,26.880000000000003,,,,
2015,2014-2019,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,12.59,,,,
2015,2014-2019,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,24.9,37.779999999999994,37.9375,13.037500000000001,
2015,2014-2019,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.77,24.240000000000002,40.440000000000005,20.670000000000005,
2016,2014-2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.34,13.2,14.75,4.41,
2016,2014-2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,11.6,18.3125,26.3,14.700000000000001,
2016,2014-2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.23,,,,
2016,2014-2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.169999999999998,16.91,17.990000000000002,2.820000000000004,
2016,2014-2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,13.84,17.375,66.5875,52.7475,
2016,2014-2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,12.75,19.3125,15.12857142857143,2.37857142857143,
2016,2014-2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,16.57,20.990000000000002,23.2,6.629999999999999,
2016,2014-2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,14.61,24.325,26.725,12.115000000000002,
2016,2014-2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,30.97,36.58,41.83,10.86,
2016,2014-2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,4.55,,4.05,-0.5,
2016,2014-2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,18.31,17.6,25.8,7.490000000000002,
2016,2014-2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,20.29,20.8,28.82,8.530000000000001,
2016,2014-2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6.3100000000000005,9.72,12.977777777777778,6.667777777777777,
2016,2014-2019,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,13.080000000000002,21.45,22.43,9.349999999999998,
2016,2014-2019,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,26.8,,65.575,38.775000000000006,
2016,2014-2019,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,11.01,,,,
2016,2014-2019,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,10.64,7.3875,14.200000000000001,3.5600000000000005,
2016,2014-2019,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,13.059999999999999,8.633333333333333,,,
2016,2014-2019,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,19.71,22.580000000000002,20.69,0.9800000000000004,
2016,2014-2019,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,2.46,,,,
2016,2014-2019,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,12.7125,15.0375,18.67142857142857,5.9589285714285705,
2016,2014-2019,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,4.1899999999999995,,3.7,-0.4899999999999993,
2016,2014-2019,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,15.190000000000001,,,,
2016,2014-2019,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,7.970000000000001,8.1,6.366666666666667,-1.6033333333333335,
2016,2014-2019,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,37.16,,62.220000000000006,25.06000000000001,
2016,2014-2019,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,22.36,27.1,33.7625,11.402500000000003,
2016,2014-2019,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,10.33,9.9375,22.4875,12.1575,
2016,2014-2019,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,32.089999999999996,,59.71666666666667,27.626666666666672,
2016,2014-2019,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,27.669999999999998,30.0,46.9,19.23,
2016,2014-2019,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,1.9666666666666666,,,,
2016,2014-2019,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,28.830000000000002,,,,
2016,2014-2019,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,11.68,,,,
2016,2014-2019,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,23.75,31.919999999999998,36.425,12.674999999999997,
2016,2014-2019,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,19.04,24.15,42.47,23.43,
2017,2014-2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.78,13.25,14.0875,3.307500000000001,
2017,2014-2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,13.75,18.7125,34.4,20.65,
2017,2014-2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5.49,,,,
2017,2014-2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.290000000000001,16.08,18.68,3.389999999999999,
2017,2014-2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,13.2,13.114285714285714,63.4625,50.2625,
2017,2014-2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,12.48,19.15,16.4375,3.9574999999999996,
2017,2014-2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,16.169999999999998,20.02,23.62,7.450000000000003,
2017,2014-2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,14.13,20.45,21.9875,7.8575,
2017,2014-2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,31.32,39.05,43.32,12.0,
2017,2014-2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,3.8,,3.65,-0.1499999999999999,
2017,2014-2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,18.630000000000003,18.119999999999997,27.52857142857143,8.898571428571426,
2017,2014-2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,20.57,23.66,33.43,12.86,
2017,2014-2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,5.9399999999999995,8.940000000000001,12.02,6.08,
2017,2014-2019,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,13.01,25.933333333333334,20.18,7.17,
2017,2014-2019,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,25.660000000000004,,,,
2017,2014-2019,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,9.9,,,,
2017,2014-2019,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,11.370000000000001,7.2124999999999995,11.87142857142857,0.5014285714285691,
2017,2014-2019,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,11.68,,32.375,20.695,
2017,2014-2019,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,21.919999999999998,23.98,23.03,1.110000000000003,
2017,2014-2019,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,2.21,,,,
2017,2014-2019,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,14.485714285714286,13.62,18.857142857142858,4.371428571428572,
2017,2014-2019,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,3.3,,3.35,0.050000000000000266,
2017,2014-2019,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,15.219999999999999,,,,
2017,2014-2019,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,6.26,7.32,8.08,1.8200000000000003,
2017,2014-2019,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,33.1,,60.94,27.839999999999996,
2017,2014-2019,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,23.14,32.6875,42.3125,19.1725,
2017,2014-2019,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,9.83,8.4,19.740000000000002,9.910000000000002,
2017,2014-2019,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,30.660000000000004,,61.8125,31.152499999999996,
2017,2014-2019,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,27.26,31.55,52.25,24.99,
2017,2014-2019,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,1.75,,,,
2017,2014-2019,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,27.139999999999997,,,,
2017,2014-2019,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,11.18,,,,
2017,2014-2019,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,24.169999999999998,18.175,37.85,13.680000000000003,
2017,2014-2019,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,18.97,24.6,42.2,23.230000000000004,
2018,2014-2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,10.91,12.0125,12.5875,1.6775000000000002,
2018,2014-2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,13.830000000000002,16.490000000000002,35.6625,21.8325,
2018,2014-2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,4.9399999999999995,,,,
2018,2014-2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,15.290000000000001,15.49,20.07,4.779999999999999,
2018,2014-2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,11.41,11.4125,52.83,41.42,
2018,2014-2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,11.07,15.2,20.85,9.780000000000001,
2018,2014-2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,15.680000000000001,18.82,25.2,9.519999999999998,
2018,2014-2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,12.45,14.72857142857143,18.375,5.925000000000001,
2018,2014-2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,31.119999999999997,36.72,46.089999999999996,14.969999999999999,
2018,2014-2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,4.279999999999999,,3.925,-0.35499999999999954,
2018,2014-2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,19.130000000000003,14.525,25.071428571428573,5.94142857142857,
2018,2014-2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,20.27,21.240000000000002,31.78,11.510000000000002,
2018,2014-2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,5.82,8.809999999999999,11.100000000000001,5.280000000000001,
